page_id,violations,passes,total_checks,failure_rate,page_type,index,name,type,inst,desc,city,state,blank,url,title
1027,11,681,692,0.015895953757225433,home,1027,NCD.GOV,Federal - Executive,National Council on Disability,National Council on Disability,Washington,DC,kwoods@ncd.gov,NCD.GOV,NCD.GOV
1028,20,498,518,0.03861003861003861,home,1028,MYCREDITUNION.GOV,Federal - Executive,National Credit Union Administration,National Credit Union Administration,Alexandria,VA,SOC@ncua.gov,MYCREDITUNION.GOV,MYCREDITUNION.GOV
1029,49,970,1019,0.04808635917566242,home,1029,NCUA.GOV,Federal - Executive,National Credit Union Administration,National Credit Union Administration,Alexandria,VA,SOC@ncua.gov,NCUA.GOV,NCUA.GOV
1030,2,741,743,0.0026917900403768506,home,1030,ARTS.GOV,Federal - Executive,National Endowment for the Arts,Office of Information and Technology Management,Washington,DC,security@arts.gov,ARTS.GOV,ARTS.GOV
1031,2,741,743,0.0026917900403768506,home,1031,NEA.GOV,Federal - Executive,National Endowment for the Arts,Office of Information and Technology Management,Washington,DC,security@arts.gov,NEA.GOV,NEA.GOV
1033,7,670,677,0.0103397341211226,home,1033,NEH.GOV,Federal - Executive,National Endowment for the Humanities,Office of Information Resources Management,Washington,DC,dotgov@neh.gov,NEH.GOV,NEH.GOV
1034,22,740,762,0.028871391076115485,home,1034,NGA.GOV,Federal - Executive,National Gallery of Art,National Gallery of Art,Washington,DC,soc@NGA.GOV,NGA.GOV,NGA.GOV
1037,4,244,248,0.016129032258064516,home,1037,NMB.GOV,Federal - Executive,National Mediation Board,National Mediation Board,Washington,DC,soc@nmb.gov,NMB.GOV,NMB.GOV
1038,19,402,421,0.04513064133016627,home,1038,ARCTIC.GOV,Federal - Executive,National Science Foundation,U.S. Arctic Research Commission,Arlington,VA,dallas@sec-data-eng.com,ARCTIC.GOV,ARCTIC.GOV
1039,5,978,983,0.00508646998982706,home,1039,NSF.GOV,Federal - Executive,National Science Foundation,National Science Foundation,Alexandria,VA,dis-secteam@nsf.gov,NSF.GOV,NSF.GOV
1040,7,466,473,0.014799154334038054,home,1040,RESEARCH.GOV,Federal - Executive,National Science Foundation,National Science Foundation,Alexandria,VA,dis-secteam@nsf.gov,RESEARCH.GOV,RESEARCH.GOV
1041,12,86,98,0.12244897959183673,home,1041,SAC.GOV,Federal - Executive,National Science Foundation,Small Agency Council,Alexandria,VA,dis-secteam@nsf.gov,SAC.GOV,SAC.GOV
1042,30,566,596,0.050335570469798654,home,1042,USAP.GOV,Federal - Executive,National Science Foundation,"National Science Foundation, Office of Polar Programs",Alexandria,VA,NSF-USAP-InfoSec@nsf.gov,USAP.GOV,USAP.GOV
1043,22,725,747,0.029451137884872823,home,1043,NSCAI.GOV,Federal - Executive,National Security Commission on Artificial Intelligence,National Security Commission on Artificial Intelligence,Arlington,VA,michael.l.gable.civ@mail.mil,NSCAI.GOV,NSCAI.GOV
1044,19,382,401,0.04738154613466334,home,1044,NTSB.GOV,Federal - Executive,National Transportation Safety Board,National Transportation Safety Board,Washington,DC,soc@ntsb.gov,NTSB.GOV,NTSB.GOV
1046,13,1109,1122,0.011586452762923352,home,1046,NITRD.GOV,Federal - Executive,Networking Information Technology Research and Development,National Coordination Office for Networking and Information Technology Research and Development,Arlington,VA,security@nitrd.gov,NITRD.GOV,NITRD.GOV
1048,13,359,372,0.03494623655913978,home,1048,NBRC.GOV,Federal - Executive,Northern Border Regional Commission,Northern Border Regional Commission,Concord,NH,jorourke@nbrc.gov,NBRC.GOV,NBRC.GOV
1050,8,1324,1332,0.006006006006006006,home,1050,NRC.GOV,Federal - Executive,Nuclear Regulatory Commission,Nuclear Regulatory Commission,Rockville,MD,soc_alerts@nrc.gov,NRC.GOV,NRC.GOV
1051,5,8,13,0.38461538461538464,home,1051,OSHRC.GOV,Federal - Executive,Occupational Safety & Health Review Commission,Occupational Safety & Health Review Commission,Washington,DC,support@oshrc.gov,OSHRC.GOV,OSHRC.GOV
1052,16,150,166,0.0963855421686747,home,1052,INTEGRITY.GOV,Federal - Executive,Office of Government Ethics,Office of Government Ethics,Washington,DC,security@oge.gov,INTEGRITY.GOV,INTEGRITY.GOV
1053,4,641,645,0.006201550387596899,home,1053,OGE.GOV,Federal - Executive,Office of Government Ethics,Office of Government Ethics,Washington,DC,security@oge.gov,OGE.GOV,OGE.GOV
1056,14,404,418,0.03349282296650718,home,1056,CYBERCAREERS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Washington,DC,dana.dulaney@opm.gov,CYBERCAREERS.GOV,CYBERCAREERS.GOV
1058,2,267,269,0.007434944237918215,home,1058,EMPLOYEEEXPRESS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,dana.dulaney@opm.gov,EMPLOYEEEXPRESS.GOV,EMPLOYEEEXPRESS.GOV
1059,13,726,739,0.017591339648173207,home,1059,FEB.GOV,Federal - Executive,Office of Personnel Management,Federal Executive Board,Washington,DC,dana.dulaney@opm.gov,FEB.GOV,FEB.GOV
1060,0,960,960,0.0,home,1060,FEDERALJOBS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,dana.dulaney@opm.gov,FEDERALJOBS.GOV,FEDERALJOBS.GOV
1061,0,960,960,0.0,home,1061,FEDJOBS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,dana.dulaney@opm.gov,FEDJOBS.GOV,FEDJOBS.GOV
1062,14,450,464,0.03017241379310345,home,1062,FEDSHIREVETS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Washington,DC,dana.dulaney@opm.gov,FEDSHIREVETS.GOV,FEDSHIREVETS.GOV
1063,15,885,900,0.016666666666666666,home,1063,FEGLI.GOV,Federal - Executive,Office of Personnel Management,OPM Federal Employees Benefits,Washington,DC,dana.dulaney@opm.gov,FEGLI.GOV,FEGLI.GOV
1066,0,960,960,0.0,home,1066,GOVERNMENTJOBS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,dana.dulaney@opm.gov,GOVERNMENTJOBS.GOV,GOVERNMENTJOBS.GOV
1067,15,615,630,0.023809523809523808,home,1067,OPM.GOV,Federal - Executive,Office of Personnel Management,Office Of Personnel Management,Macon,GA,dana.dulaney@opm.gov,OPM.GOV,OPM.GOV
1069,68,495,563,0.12078152753108348,home,1069,PMF.GOV,Federal - Executive,Office of Personnel Management,Presidential Management Fellows,Washington,DC,dana.dulaney@opm.gov,PMF.GOV,PMF.GOV
1070,15,490,505,0.0297029702970297,home,1070,TELEWORK.GOV,Federal - Executive,Office of Personnel Management,"OPM Policy, Data, Oversight",Washington,DC,dana.dulaney@opm.gov,TELEWORK.GOV,TELEWORK.GOV
1071,15,473,488,0.030737704918032786,home,1071,UNLOCKTALENT.GOV,Federal - Executive,Office of Personnel Management,OPM Enterprise Human Resources Integration,Washington,DC,Dana.Dulaney@OPM.GOV,UNLOCKTALENT.GOV,UNLOCKTALENT.GOV
1072,0,960,960,0.0,home,1072,USAJOBS.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Washington,DC,dana.dulaney@opm.gov,USAJOBS.GOV,USAJOBS.GOV
1074,1,155,156,0.00641025641025641,home,1074,USASTAFFING.GOV,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,cybersolutions@opm.gov,USASTAFFING.GOV,USASTAFFING.GOV
1075,1,914,915,0.001092896174863388,home,1075,PBGC.GOV,Federal - Executive,Pension Benefit Guaranty Corporation,Office of Information Technology,Washington,DC,INFO-USCERT@pbgc.gov,PBGC.GOV,PBGC.GOV
1077,265,2880,3145,0.08426073131955485,home,1077,PRESIDIO.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,PRESIDIO.GOV,PRESIDIO.GOV
1079,5,43,48,0.10416666666666667,home,1079,PRESIDIOTRUST.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,PRESIDIOTRUST.GOV,PRESIDIOTRUST.GOV
1080,5,43,48,0.10416666666666667,home,1080,PRESIDIOTUNNELTOPS.GOV,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,PRESIDIOTUNNELTOPS.GOV,PRESIDIOTUNNELTOPS.GOV
1081,24,393,417,0.05755395683453238,home,1081,PCLOB.GOV,Federal - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov,PCLOB.GOV,PCLOB.GOV
1082,4,300,304,0.013157894736842105,home,1082,PBRB.GOV,Federal - Executive,Public Buildings Reform Board,General Services Administration,Washington,DC,gsa-ir@gsa.gov,PBRB.GOV,PBRB.GOV
1084,4,8,12,0.3333333333333333,home,1084,INVESTOR.GOV,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov,INVESTOR.GOV,INVESTOR.GOV
1085,4,17,21,0.19047619047619047,home,1085,SEC.GOV,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov,SEC.GOV,SEC.GOV
1086,9,524,533,0.016885553470919325,home,1086,SSS.GOV,Federal - Executive,Selective Service System,Selective Service System,Arlington,VA,soc@sss.gov,SSS.GOV,SSS.GOV
1087,0,996,996,0.0,home,1087,BUSINESS.GOV,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,BUSINESS.GOV,BUSINESS.GOV
1088,16,446,462,0.03463203463203463,home,1088,NWBC.GOV,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,NWBC.GOV,NWBC.GOV
1089,0,996,996,0.0,home,1089,SBA.GOV,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,SBA.GOV,SBA.GOV
1090,19,675,694,0.027377521613832854,home,1090,SBIR.GOV,Federal - Executive,Small Business Administration,SBA-Office of Innovation & Technology,Washington,DC,CISO@sba.gov,SBIR.GOV,SBIR.GOV
1091,15,312,327,0.045871559633027525,home,1091,ITIS.GOV,Federal - Executive,Smithsonian Institution,Smithsonian Institution,Washington,DC,abuse@si.edu,ITIS.GOV,ITIS.GOV
1092,5,1287,1292,0.003869969040247678,home,1092,SMITHSONIAN.GOV,Federal - Executive,Smithsonian Institution,Smithsonian Institution Office of the CIO (OCIO),Herndon,VA,abuse@si.edu,SMITHSONIAN.GOV,SMITHSONIAN.GOV
1093,14,963,977,0.014329580348004094,home,1093,SEGUROSOCIAL.GOV,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering ,Baltimore,MD,security@ssa.gov,SEGUROSOCIAL.GOV,SEGUROSOCIAL.GOV
1094,14,1024,1038,0.01348747591522158,home,1094,SOCIALSECURITY.GOV,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,security@ssa.gov,SOCIALSECURITY.GOV,SOCIALSECURITY.GOV
1095,14,1024,1038,0.01348747591522158,home,1095,SSA.GOV,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,security@ssa.gov,SSA.GOV,SSA.GOV
1096,2,427,429,0.004662004662004662,home,1096,SSAB.GOV,Federal - Executive,Social Security Advisory Board,Social Security Advisory Board,Washington,DC,admin@ssab.gov,SSAB.GOV,SSAB.GOV
1097,2,598,600,0.0033333333333333335,home,1097,SCRC.GOV,Federal - Executive,Southeast Crescent Regional Commission,Southeast Crescent Regional Commission,Washington,DC,philmcneil@1brightstar.com,SCRC.GOV,SCRC.GOV
1099,49,815,864,0.056712962962962965,home,1099,SJI.GOV,Federal - Executive,State Justice Institute,State Justice Institute,Reston,VA,(blank),SJI.GOV,SJI.GOV
1101,2,128,130,0.015384615384615385,home,1101,TVA.GOV,Federal - Executive,Tennessee Valley Authority,TVA IT,Knoxville,TN,vdp@tva.gov,TVA.GOV,TVA.GOV
1104,16,1201,1217,0.01314708299096138,home,1104,WORLDWAR1CENTENNIAL.GOV,Federal - Executive,The United States World War One Centennial Commission,The United States World War One Centennial Commission,Washington,DC,chris.christopher@worldwar1centennial.gov,WORLDWAR1CENTENNIAL.GOV,WORLDWAR1CENTENNIAL.GOV
1107,13,1006,1019,0.012757605495583905,home,1107,FEEDTHEFUTURE.GOV,Federal - Executive,U.S. Agency for International Development,Bureau for Resilience and Food Security (RFS),Washington,DC,VDP@USAID.GOV,FEEDTHEFUTURE.GOV,FEEDTHEFUTURE.GOV
1108,96,1337,1433,0.06699232379623168,home,1108,FOREIGNASSISTANCE.GOV,Federal - Executive,U.S. Agency for International Development,Foreign Assistance Office (F/PPS),Washington,DC,VDP@usaid.gov,FOREIGNASSISTANCE.GOV,FOREIGNASSISTANCE.GOV
1111,20,2115,2135,0.00936768149882904,home,1111,PROSPERAFRICA.GOV,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov,PROSPERAFRICA.GOV,PROSPERAFRICA.GOV
1112,3,1582,1585,0.0018927444794952682,home,1112,USAID.GOV,Federal - Executive,U.S. Agency for International Development,M/CIO,Washington,DC,VDP@USAID.GOV,USAID.GOV,USAID.GOV
1113,25,818,843,0.02965599051008304,home,1113,WORKWITHUSAID.GOV,Federal - Executive,U.S. Agency for International Development,U.S. Agency for International Development,Washington,DC,vdp@usaid.gov,WORKWITHUSAID.GOV,WORKWITHUSAID.GOV
1114,8,889,897,0.008918617614269788,home,1114,HERITAGEABROAD.GOV,Federal - Executive,U.S. Commission for the Preservation of Americas Heritage Abroad,U.S. Commission for the Preservation of America's Heritage Abroad,Washington,DC,ari@thetechmensch.com,HERITAGEABROAD.GOV,HERITAGEABROAD.GOV
1115,3,957,960,0.003125,home,1115,CFA.GOV,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov,CFA.GOV,CFA.GOV
1117,4,7,11,0.36363636363636365,home,1117,CSSBMB.GOV,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov,CSSBMB.GOV,CSSBMB.GOV
1118,4,596,600,0.006666666666666667,home,1118,USCCR.GOV,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov,USCCR.GOV,USCCR.GOV
1119,7,743,750,0.009333333333333334,home,1119,USCIRF.GOV,Federal - Executive,U.S. Commission on International Religious Freedom,US Commission on International Religious Freedom,Washington,DC,tkraemer@uscirf.gov,USCIRF.GOV,USCIRF.GOV
1120,2,627,629,0.003179650238473768,home,1120,22007APPLY.GOV,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,james.flickinger@usda.gov,22007APPLY.GOV,22007APPLY.GOV
1126,14,215,229,0.0611353711790393,home,1126,BOSQUE.GOV,Federal - Executive,U.S. Department of Agriculture,USDA Forest Service - Southwestern Region,Albuquerque,NM,cyber.incident@usda.gov,BOSQUE.GOV,BOSQUE.GOV
1127,22,972,994,0.022132796780684104,home,1127,CHOOSEMYPLATE.GOV,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,CHOOSEMYPLATE.GOV,CHOOSEMYPLATE.GOV
1129,24,926,950,0.02526315789473684,home,1129,DIETARYGUIDELINES.GOV,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,DIETARYGUIDELINES.GOV,DIETARYGUIDELINES.GOV
1131,3,1048,1051,0.0028544243577545195,home,1131,EXECSEC.GOV,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,robert.simpsonjr@usda.gov,EXECSEC.GOV,EXECSEC.GOV
1132,3,867,870,0.0034482758620689655,home,1132,FARMERFAIRNESS.GOV,Federal - Executive,U.S. Department of Agriculture,USDA - Agriculteral Marketing Service,Washington,DC,cyber.incidents@usda.gov,FARMERFAIRNESS.GOV,FARMERFAIRNESS.GOV
1133,3,1552,1555,0.0019292604501607716,home,1133,FARMERS.GOV,Federal - Executive,U.S. Department of Agriculture,"USDA, Office of Communications",Washington,DC,cyber.incidents@usda.gov,FARMERS.GOV,FARMERS.GOV
1135,1,267,268,0.0037313432835820895,home,1135,FORESTSANDRANGELANDS.GOV,Federal - Executive,U.S. Department of Agriculture,US Forest Service,Washington,DC,cyber.incident@usda.gov,FORESTSANDRANGELANDS.GOV,FORESTSANDRANGELANDS.GOV
1136,7,442,449,0.015590200445434299,home,1136,INVASIVESPECIESINFO.GOV,Federal - Executive,U.S. Department of Agriculture,USDA/ARS/NAL,Beltsville,MD,cyber.incidents@usda.gov,INVASIVESPECIESINFO.GOV,INVASIVESPECIESINFO.GOV
1137,1,400,401,0.0024937655860349127,home,1137,ITAP.GOV,Federal - Executive,U.S. Department of Agriculture,"USDA, ARS, NAL",Beltsville,MD,cyber.incidents@usda.gov,ITAP.GOV,ITAP.GOV
1138,1,457,458,0.002183406113537118,home,1138,LCACOMMONS.GOV,Federal - Executive,U.S. Department of Agriculture,National Agricultural Library,Beltsville,MD,cyber.incidents@usda.gov,LCACOMMONS.GOV,LCACOMMONS.GOV
1139,22,972,994,0.022132796780684104,home,1139,MYPLATE.GOV,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,MYPLATE.GOV,MYPLATE.GOV
1140,13,358,371,0.03504043126684636,home,1140,NAFRI.GOV,Federal - Executive,U.S. Department of Agriculture,National Advanced Fire and Resource Institute,Tucson,AZ,cyber.incident@usda.gov,NAFRI.GOV,NAFRI.GOV
1141,4,10,14,0.2857142857142857,home,1141,NUTRITION.GOV,Federal - Executive,U.S. Department of Agriculture,Office of Communications,Washington,DC,cyber.incidents@usda.gov,NUTRITION.GOV,NUTRITION.GOV
1145,2,804,806,0.0024813895781637717,home,1145,RURAL.GOV,Federal - Executive,U.S. Department of Agriculture,Rural Development,Washington,DC,cyber.incidents@usda.gov,RURAL.GOV,RURAL.GOV
1147,3,1048,1051,0.0028544243577545195,home,1147,USDA.GOV,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Ft. Collins,CO,cyber.incidents@usda.gov,USDA.GOV,USDA.GOV
1150,17,659,676,0.02514792899408284,home,1150,NWTRB.GOV,Federal - Executive,U.S. Nuclear Waste Technical Review Board,Nuclear Waste Technical Review Board,Arlington,VA,security@nwtrb.gov,NWTRB.GOV,NWTRB.GOV
1151,11,909,920,0.011956521739130435,home,1151,OSC.GOV,Federal - Executive,U.S. Office of Special Counsel,U.S. Office of Special Counsel,Washington,DC,vhall@osc.gov,OSC.GOV,OSC.GOV
1153,2,128,130,0.015384615384615385,home,1153,PEACECORPS.GOV,Federal - Executive,U.S. Peace Corps,Peace Corps,Washington,DC,SOC2@PeaceCorps.Gov,PEACECORPS.GOV,PEACECORPS.GOV
1154,5,20,25,0.2,home,1154,PEACECORPSOIG.GOV,Federal - Executive,U.S. Peace Corps,Office of Inspector General,Washington,DC,SOC2@PeaceCorps.Gov,PEACECORPSOIG.GOV,PEACECORPSOIG.GOV
1159,40,369,409,0.097799511002445,home,1159,USADF.GOV,Federal - Executive,United States African Development Foundation,African Development Foundation,Washington,DC,schi@usadf.gov,USADF.GOV,USADF.GOV
1160,49,546,595,0.08235294117647059,home,1160,BBG.GOV,Federal - Executive,United States Agency for Global Media,IBB/VOA/BBG,Washington,DC,it-security@usagm.gov,BBG.GOV,BBG.GOV
1161,49,546,595,0.08235294117647059,home,1161,IBB.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,Washington,DC,it-security@usagm.gov,IBB.GOV,IBB.GOV
1163,49,546,595,0.08235294117647059,home,1163,USAGM.GOV,Federal - Executive,United States Agency for Global Media,Broadcasting Board of Governors,Washington,DC,it-security@usagm.gov,USAGM.GOV,USAGM.GOV
1164,138,1249,1387,0.09949531362653208,home,1164,VOA.GOV,Federal - Executive,United States Agency for Global Media,VOA,Washington,DC,it-security@usagm.gov,VOA.GOV,VOA.GOV
1165,12,721,733,0.01637107776261937,home,1165,GLOBALCHANGE.GOV,Federal - Executive,United States Global Change Research Program,U.S. Global Change Research Program,Washington,DC,(blank),GLOBALCHANGE.GOV,GLOBALCHANGE.GOV
1166,6,16,22,0.2727272727272727,home,1166,IPCC-WG3.GOV,Federal - Executive,United States Global Change Research Program,U.S. Global Change Research Program,Washington,DC,admin@usgcrp.gov,IPCC-WG3.GOV,IPCC-WG3.GOV
1169,9,79,88,0.10227272727272728,home,1169,USIP.GOV,Federal - Executive,United States Institute of Peace,GSA/United States Institute of Peace,Washington,DC,mrich@usip.gov,USIP.GOV,USIP.GOV
1171,14,861,875,0.016,home,1171,USICH.GOV,Federal - Executive,United States Interagency Council on Homelessness,United States Interagency Council on Homelessness,Washington,DC,(blank),USICH.GOV,USICH.GOV
1172,17,685,702,0.024216524216524215,home,1172,DFC.GOV,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,DFC.GOV,DFC.GOV
1173,17,685,702,0.024216524216524215,home,1173,IDFC.GOV,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,IDFC.GOV,IDFC.GOV
1175,17,685,702,0.024216524216524215,home,1175,USDFC.GOV,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,washington,DC,ciso@dfc.gov,USDFC.GOV,USDFC.GOV
1176,17,685,702,0.024216524216524215,home,1176,USIDFC.GOV,Federal - Executive,United States International Development Finance Corporation,US International Development Finance Corporation,Washington,DC,ciso@dfc.gov,USIDFC.GOV,USIDFC.GOV
1177,4,8,12,0.3333333333333333,home,1177,USITC.GOV,Federal - Executive,United States International Trade Commission,OCIO,Washington,DC,vdp@usitc.gov,USITC.GOV,USITC.GOV
