page_id,violations,passes,total_checks,failure_rate,id,source_id,rank,title,type,issn,sjr,sjr_best_quartile,h_index,total_docs_2022,total_docs_3years,total_refs,total_cites_3years,citable_docs_3years,cites_per_doc_2years,ref_per_doc,country,region,publisher,coverage,categories,areas,url,page_type,is_filter
22506_home,8,218,226,0.035398230088495575,22506,sjr_21100403186,22506,Pediatric Infection and Vaccine,journal,"23841087, 23841079","0,142",Q4,5,22,70,459,22,70,"0,37","20,86",South Korea,Asiatic Region,Korean Society of Pediatric Infectious Diseases,2014-2022,"Infectious Diseases (Q4); Pediatrics, Perinatology and Child Health (Q4)",Medicine,https://piv.or.kr/index.php?body=openaccess,home,False
22510_home,32,561,593,0.05396290050590219,22510,sjr_4700152863,22510,Psicologia em Estudo,journal,14137372,"0,142",Q4,18,36,119,1026,37,118,"0,24","28,50",Brazil,Latin America,Universidade Estadual de Maringa,2006-2023,Psychology (miscellaneous) (Q4),Psychology,http://periodicos.uem.br/ojs/index.php/PsicolEstud,home,False
22512_home,49,487,536,0.0914179104477612,22512,sjr_78240,22512,Revista Argentina de Cardiologia,journal,00347000,"0,142",Q4,12,56,291,885,42,171,"0,15","15,80",Argentina,Latin America,Sociedad Argentina De Cardiologia,"1945, 1947, 1957, 1960, 1973-1982, 2008-2022",Cardiology and Cardiovascular Medicine (Q4),Medicine,https://www.sac.org.ar/argentine-cardiology-journal/,home,False
22521_home,7,863,870,0.008045977011494253,22521,sjr_21100212133,22521,Tijdschrift voor Urologie,journal,"22113037, 22114718","0,142",Q4,9,33,102,503,12,70,"0,11","15,24",United States,Northern America,Springer,2011-2022,Urology (Q4),Medicine,https://www.springer.com/journal/13629,home,False
22530_home,65,565,630,0.10317460317460317,22530,sjr_25412,22530,Zhonghua kou qiang yi xue za zhi = Zhonghua kouqiang yixue zazhi = Chinese journal of stomatology,journal,10020098,"0,142",Q4,15,181,349,0,109,349,"0,31","0,00",China,Asiatic Region,Zhonghua Yixuehui Zazhishe,"1987-2016, 2020-2022",Medicine (miscellaneous) (Q4),Medicine,http://zhkqyxzz.yiigle.com/,home,False
22534_home,1,299,300,0.0033333333333333335,22534,sjr_21100225843,22534,Basic and Applied Herpetology,journal,02136686,"0,141",Q4,9,7,20,351,9,20,"0,50","50,14",Spain,Western Europe,Asociacion Herpetologica Espanola,2012-2021,"Animal Science and Zoology (Q4); Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,https://ojs.herpetologica.org/index.php/bah/index,home,False
22537_home,49,549,598,0.08193979933110368,22537,sjr_7400153104,22537,Brazilian Journal of Oral Sciences,journal,"16773225, 16773217","0,141",Q4,13,40,196,1192,60,195,"0,32","29,80",Brazil,Latin America,Universidade Estadual de Campinas,2007-2022,Dentistry (miscellaneous) (Q4),Dentistry,https://periodicos.sbu.unicamp.br/ojs/index.php/bjos,home,False
22540_home,8,773,781,0.010243277848911651,22540,sjr_21100378923,22540,Chilean Journal of Agricultural and Animal Sciences,journal,"07193882, 07193890","0,141",Q4,8,35,91,1339,42,91,"0,27","38,26",Chile,Latin America,Universidad de Concepcion,2014-2022,Agricultural and Biological Sciences (miscellaneous) (Q4),Agricultural and Biological Sciences,https://revistas.udec.cl/index.php/chjaas,home,False
2254_home,2,116,118,0.01694915254237288,2254,sjr_28302,2254,Digestive Endoscopy,journal,"09155635, 14431661","1,458",Q1,69,354,687,7077,1980,351,"3,00","19,99",United Kingdom,Western Europe,Wiley-Blackwell,1989-2022,"Gastroenterology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)",Medicine,https://onlinelibrary.wiley.com/journal/14431661,home,False
22551_home,63,807,870,0.07241379310344828,22551,sjr_82801,22551,Formosan Journal of Surgery,journal,1682606X,"0,141",Q4,9,52,138,862,48,129,"0,31","16,58",India,Asiatic Region,Wolters Kluwer Medknow Publications,"1999-2003, 2011-2022",Surgery (Q4),Medicine,http://www.e-fjs.org/,home,False
22552_home,18,776,794,0.022670025188916875,22552,sjr_21100244810,22552,FP essentials,journal,21593000,"0,141",Q4,13,60,177,0,74,172,"0,47","0,00",United States,Northern America,American Academy of Family Physicians,2012-2022,Medicine (miscellaneous) (Q4),Medicine,https://www.aafp.org/cme/subscriptions/fp-essentials.html,home,False
22567_home,46,764,810,0.056790123456790124,22567,sjr_19700181264,22567,Journal of business continuity &amp; emergency planning,journal,"17499216, 17499224","0,141",Q4,13,27,95,0,52,95,"0,70","0,00",United Kingdom,Western Europe,Henry Stewart Publications,2009-2022,Medicine (miscellaneous) (Q4),Medicine,https://www.henrystewartpublications.com/jbcep,home,False
22578_home,114,2015,2129,0.05354626585251292,22578,sjr_19700201627,22578,Open Urology and Nephrology Journal,journal,1874303X,"0,141",Q4,7,7,29,205,9,27,"0,25","29,29",Netherlands,Western Europe,Bentham Science Publishers,2011-2022,Nephrology (Q4); Urology (Q4),Medicine,https://openurologyandnephrologyjournal.com/,home,False
2257_home,2,128,130,0.015384615384615385,2257,sjr_12100154911,2257,Anatomical Sciences Education,journal,"19359772, 19359780","1,456",Q1,64,111,246,8300,1698,197,"7,58","74,77",United States,Northern America,John Wiley and Sons,2008-2022,Anatomy (Q1); Embryology (Q1); Histology (Q1); Medicine (miscellaneous) (Q1),Medicine,https://anatomypubs.onlinelibrary.wiley.com/journal/19359780,home,False
22580_home,71,856,927,0.07659115426105717,22580,sjr_19900191738,22580,Plant OMICS,journal,"18360661, 18363644","0,141",Q4,30,6,35,269,19,35,"0,68","44,83",Australia,Pacific Region,Southern Cross Publishing and Printing Pty Ltd,2010-2022,Agronomy and Crop Science (Q4); Plant Science (Q4),Agricultural and Biological Sciences,http://www.pomics.com/,home,False
22584_home,19,247,266,0.07142857142857142,22584,sjr_27796,22584,Romanian Journal of Legal Medicine,journal,12218618,"0,141",Q4,15,32,207,773,49,207,"0,25","24,16",Romania,Eastern Europe,Romanian Legal Medicine Society,1995-2022,Pathology and Forensic Medicine (Q4),Medicine,http://www.rjlm.ro/,home,False
22585_home,83,1102,1185,0.070042194092827,22585,sjr_21100939610,22585,Russian Journal of Human Reproduction,journal,"10257217, 23094885","0,141",Q4,5,103,285,2878,109,281,"0,41","27,94",Russia,Eastern Europe,Media Sphera Publishing Group,2018-2022,Embryology (Q4); Obstetrics and Gynecology (Q4); Reproductive Medicine (Q4),Medicine,https://www.mediasphera.ru/journal/problemy-reproduktsii?clear_cache=Y,home,False
22594_home,26,1043,1069,0.02432179607109448,22594,sjr_17600155212,22594,Tribunes de la Sante,journal,17658888,"0,141",Q4,6,15,121,194,9,84,"0,03","12,93",France,Western Europe,Presses de Sciences Po,"2003-2017, 2019-2022",Medicine (miscellaneous) (Q4),Medicine,http://www.globalmediasante.fr/#tribunes,home,False
225_home,2,128,130,0.015384615384615385,225,sjr_19700182323,225,Perspectives on Psychological Science,journal,"17456916, 17456924","5,529",Q1,168,147,259,15307,3703,255,"14,17","104,13",United States,Northern America,SAGE Publications,2006-2022,Psychology (miscellaneous) (Q1),Psychology,https://journals.sagepub.com/home/pps,home,False
22603_home,12,1082,1094,0.010968921389396709,22603,sjr_19700174976,22603,"Anaesthesia, Pain and Intensive Care",journal,16078322,"0,140",Q4,11,144,358,2746,89,315,"0,22","19,07",Pakistan,Asiatic Region,"Faculty of Anaesthesia, Pain and Intensive Care, AFMS",2009-2022,Anesthesiology and Pain Medicine (Q4); Critical Care and Intensive Care Medicine (Q4),Medicine,http://www.apicareonline.com/index.php/APIC,home,False
22604_home,43,849,892,0.04820627802690583,22604,sjr_21394,22604,"Anasthesiologie, Intensivmedizin, Notfallmedizin, Schmerztherapie : AINS",journal,"14391074, 09392661","0,140",Q4,27,109,325,1436,67,198,"0,17","13,17",Germany,Western Europe,Georg Thieme Verlag,1980-2022,Anesthesiology and Pain Medicine (Q4); Critical Care and Intensive Care Medicine (Q4); Emergency Medicine (Q4); Medicine (miscellaneous) (Q4),Medicine,https://www.thieme.de/de/ains/profil-1854.htm,home,False
2260_home,4,199,203,0.019704433497536946,2260,sjr_22350,2260,Infectious Disease Clinics of North America,journal,"15579824, 08915520","1,453",Q1,108,58,179,4452,1055,156,"3,81","76,76",United Kingdom,Western Europe,W.B. Saunders Ltd,1987-2022,Infectious Diseases (Q1); Microbiology (medical) (Q1),Medicine,https://www.journals.elsevier.com/infectious-disease-clinics-of-north-america,home,False
22611_home,9,96,105,0.08571428571428572,22611,sjr_22934,22611,Chinese Pharmaceutical Journal,journal,10012494,"0,140",Q3,22,276,925,7370,304,925,"0,33","26,70",China,Asiatic Region,Chinese Pharmaceutical Association,1993-2022,Pharmaceutical Science (Q3); Pharmacology (Q4),"Pharmacology, Toxicology and Pharmaceutics",http://journal11.magtechjournal.com/Jwk_zgyxzz/CN/column/column79.shtml,home,False
22620_home,7,831,838,0.008353221957040573,22620,sjr_110015,22620,Huisarts en Wetenschap,journal,"18765912, 00187070","0,140",Q3,24,132,581,602,30,343,"0,06","4,56",Netherlands,Western Europe,Bohn Stafleu van Loghum,"1973-1975, 1987-2022",Family Practice (Q3),Medicine,https://www.springer.com/journal/12445/,home,False
2262_home,14,1177,1191,0.011754827875734676,2262,sjr_21100469363,2262,Journal of Intensive Care,journal,20520492,"1,452",Q1,47,52,230,1917,1186,207,"5,75","36,87",Switzerland,Western Europe,Springer,2013-2022,Critical Care and Intensive Care Medicine (Q1),Medicine,https://jintensivecare.biomedcentral.com/,home,False
22631_home,139,920,1059,0.13125590179414542,22631,sjr_21101048989,22631,Journal of Food Science and Technology (Iran),journal,20088787,"0,140",Q4,5,305,648,11139,218,648,"0,38","36,52",Iran,Middle East,Tarbiat Modares University,2021-2022,Food Science (Q4),Agricultural and Biological Sciences,https://fsct.modares.ac.ir/en,home,False
2264_home,4,199,203,0.019704433497536946,2264,sjr_12495,2264,Neoplasia,journal,"14765586, 15228002","1,451",Q2,140,78,284,4322,1466,282,"4,53","55,41",United States,Northern America,Neoplasia Press,1999-2022,Cancer Research (Q2),"Biochemistry, Genetics and Molecular Biology",https://www.journals.elsevier.com/neoplasia,home,False
22653_home,283,1468,1751,0.16162193032552827,22653,sjr_21100857406,22653,Rossiyskiy Vestnik Perinatologii i Pediatrii,journal,"25002228, 10274065","0,140",Q4,8,113,419,2558,154,418,"0,43","22,64",Russia,Eastern Europe,National Academy of Pediatric Science and Innovation,2017-2022,"Pediatrics, Perinatology and Child Health (Q4)",Medicine,https://www.ped-perinatology.ru/jour/index,home,False
22657_home,9,703,712,0.012640449438202247,22657,sjr_24895,22657,Southwestern Naturalist,journal,"00384909, 19436262","0,140",Q4,34,28,86,1002,27,86,"0,31","35,79",United States,Northern America,Southwestern Association of Naturalists,"1979, 1981-1986, 1994-2022","Ecology, Evolution, Behavior and Systematics (Q4)",Agricultural and Biological Sciences,http://www.bioone.org/page/swna/aims,home,False
22662_home,40,351,391,0.10230179028132992,22662,sjr_4700152851,22662,Turk Geriatri Dergisi,journal,13042947,"0,140",Q4,17,70,196,1682,61,184,"0,29","24,03",Turkey,Middle East,Geriatrics Society,"1998-2002, 2006-2022",Geriatrics and Gerontology (Q4),Medicine,http://www.geriatri.dergisi.org/,home,False
22664_home,64,506,570,0.11228070175438597,22664,sjr_26725,22664,Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology,journal,10073418,"0,140",Q4,23,229,423,0,161,423,"0,38","0,00",China,Asiatic Region,Zhonghua Yixuehui Zazhishe,"1999-2018, 2020-2022",Medicine (miscellaneous) (Q4),Medicine,http://zhgzbzz.yiigle.com/,home,False
22667_home,28,757,785,0.035668789808917196,22667,sjr_94905,22667,Aktuelle Urologie,journal,"00017868, 14388820","0,139",Q4,14,152,404,1313,66,219,"0,15","8,64",Germany,Western Europe,Georg Thieme Verlag,1972-2022,Urology (Q4),Medicine,https://www.thieme.de/de/aktuelle-urologie/profil-6929.htm,home,False
2266_home,108,1371,1479,0.07302231237322515,2266,sjr_26906,2266,Advances in Anatomic Pathology,journal,"10724109, 15334031","1,450",Q1,84,44,108,2832,657,105,"6,47","64,36",United States,Northern America,Lippincott Williams and Wilkins,"1994, 1996-2022",Anatomy (Q1); Pathology and Forensic Medicine (Q1),Medicine,https://journals.lww.com/anatomicpathology/pages/default.aspx,home,False
22677_home,277,1130,1407,0.1968727789623312,22677,sjr_21101067505,22677,China Tropical Medicine,journal,10099727,"0,139",Q4,3,236,248,5333,92,248,"0,37","22,60",China,Asiatic Region,Zhongguo Redai Yixue,2021-2022,"Biochemistry (medical) (Q4); Immunology and Allergy (Q4); Infectious Diseases (Q4); Public Health, Environmental and Occupational Health (Q4)",Medicine,http://www.cntropmed.com/EN/home,home,False
22678_home,24,392,416,0.057692307692307696,22678,sjr_21101085509,22678,Creative Cardiology,journal,"24109169, 19973187","0,139",Q4,2,33,64,902,11,63,"0,18","27,33",Russia,Eastern Europe,Bakoulev National Medical Research Center for Cardiovascular Surgery,2021-2022,"Cardiology and Cardiovascular Medicine (Q4); Internal Medicine (Q4); Radiology, Nuclear Medicine and Imaging (Q4); Surgery (Q4)",Medicine,https://cardiology-journal.com/EN/,home,False
22679_home,38,753,791,0.04804045512010114,22679,sjr_21100936011,22679,Current Psychiatry Research and Reviews,journal,"26660822, 26660830","0,139",Q4,29,25,91,1062,44,86,"0,34","42,48",Netherlands,Western Europe,Bentham Science Publishers,2019-2022,Psychiatry and Mental Health (Q4),Medicine,https://www.eurekaselect.com/journal/174,home,False
22689_home,20,1489,1509,0.013253810470510271,22689,sjr_21101041819,22689,International Journal for Human Caring,journal,"25782304, 10915710","0,139",Q4,2,21,33,509,9,30,"0,27","24,24",United States,Northern America,,2021-2022,Care Planning (Q4); Community and Home Care (Q4); Nursing (miscellaneous) (Q4),Nursing,https://connect.springerpub.com/content/sgrijhc,home,False
22694_home,44,1034,1078,0.04081632653061224,22694,sjr_21100873489,22694,Journal of Child Science,journal,24745871,"0,139",Q4,10,34,117,1013,34,111,"0,29","29,79",Germany,Western Europe,Georg Thieme Verlag,2017-2022,"Pediatrics, Perinatology and Child Health (Q4); Surgery (Q4)",Medicine,https://www.thieme.com/books-main/surgery/product/4002-journal-of-child-science,home,False
22697_home,4,5,9,0.4444444444444444,22697,sjr_21100818513,22697,Journal of Integrated OMICS,journal,21820287,"0,139",Q4,12,4,31,111,15,31,"0,76","27,75",Portugal,Western Europe,Proteomass Scientific Society,2011-2022,Biochemistry (Q4); Genetics (Q4); Molecular Biology (Q4),"Biochemistry, Genetics and Molecular Biology",http://www.jiomics.com/index.php/jio,home,False
226_home,3,2072,2075,0.0014457831325301205,226,sjr_4000148205,226,Nature Chemical Biology,journal,"15524469, 15524450","5,509",Q1,246,256,699,8544,6267,518,"8,81","33,38",United Kingdom,Western Europe,Nature Publishing Group,2005-2022,Cell Biology (Q1); Molecular Biology (Q1),"Biochemistry, Genetics and Molecular Biology",https://www.nature.com/nchembio/,home,False
22700_home,2,128,130,0.015384615384615385,22700,sjr_145444,22700,Journal of Neonatology,journal,09732179,"0,139",Q4,5,70,87,1552,22,84,"0,25","22,17",United States,Northern America,Sage Publications,"2002-2009, 2011-2022","Pediatrics, Perinatology and Child Health (Q4)",Medicine,https://journals.sagepub.com/home/nnt,home,False
22702_home,90,1482,1572,0.05725190839694656,22702,sjr_19900191882,22702,"Journal of Sciences, Islamic Republic of Iran",journal,10161104,"0,139",Q4,14,12,81,438,42,81,"0,52","36,50",Iran,Middle East,University of Tehran,2011-2022,Multidisciplinary (Q4),Multidisciplinary,https://jsciences.ut.ac.ir/,home,False
22703_home,18,1042,1060,0.016981132075471698,22703,sjr_23175,22703,Krankenhauspharmazie,journal,01737597,"0,139",Q4,12,71,427,343,9,240,"0,02","4,83",Germany,Western Europe,Deutscher Apotheker Verlag,1990-2022,Pharmacology (medical) (Q4),Medicine,https://www.krankenhauspharmazie.de/#,home,False
22705_home,5,20,25,0.2,22705,sjr_11300153737,22705,Malaysian Journal of Medicine and Health Sciences,journal,16758544,"0,139",Q4,11,693,1258,20323,444,1242,"0,31","29,33",Malaysia,Asiatic Region,"Faculty of Medicine and Health Sciences, University Putra Malaysia",2007-2022,Medicine (miscellaneous) (Q4),Medicine,https://medic.upm.edu.my/jurnal_kami/malaysian_journal_of_medicine_and_health_sciences_mjmhs-9255,home,False
22709_home,38,1051,1089,0.03489439853076217,22709,sjr_15152,22709,Medico e Bambino,journal,15913090,"0,139",Q4,8,139,470,1077,57,230,"0,17","7,75",Italy,Western Europe,Medico e Bambino,2000-2022,"Pediatrics, Perinatology and Child Health (Q4)",Medicine,http://www.medicoebambino.com/,home,False
2270_home,129,2034,2163,0.059639389736477116,2270,sjr_21100788713,2270,Intestinal Research,journal,"15989100, 22881956","1,449",Q1,28,57,174,2101,754,166,"4,40","36,86",South Korea,Asiatic Region,Korean Association for the Study of Intestinal Diseases,2016-2022,Gastroenterology (Q1),Medicine,https://www.irjournal.org/,home,False
22716_home,80,1639,1719,0.04653868528214078,22716,sjr_21100855752,22716,Open Neuroimaging Journal,journal,18744400,"0,139",Q4,8,2,11,134,4,11,"0,36","67,00",United Arab Emirates,Middle East,Bentham Science Publishers,"2016-2018, 2020-2022","Neurology (clinical) (Q4); Radiology, Nuclear Medicine and Imaging (Q4)",Medicine,https://openneuroimagingjournal.com/,home,False
22718_home,4,199,203,0.019704433497536946,22718,sjr_21100894208,22718,Otolaryngology Case Reports,journal,24685488,"0,139",Q4,4,108,279,1166,75,279,"0,29","10,80",Netherlands,Western Europe,Elsevier,2018-2022,Otorhinolaryngology (Q4),Medicine,https://www.journals.elsevier.com/otolaryngology-case-reports/,home,False
22732_home,25,3021,3046,0.008207485226526593,22732,sjr_19700187810,22732,Revista Enfermagem,journal,01043552,"0,139",Q4,14,46,300,1289,76,297,"0,25","28,02",Brazil,Latin America,Universidade do Estado do Rio de Janeiro,2010-2021,Nursing (miscellaneous) (Q4),Nursing,https://www.e-publicacoes.uerj.br/index.php/enfermagemuerj,home,False
22735_home,19,182,201,0.0945273631840796,22735,sjr_19700174940,22735,SA Pharmaceutical Journal,journal,"22201017, 22215875","0,139",Q4,8,31,188,268,21,120,"0,09","8,65",South Africa,Africa,Medpharm Publications,2009-2022,Pharmaceutical Science (Q4),"Pharmacology, Toxicology and Pharmaceutics",https://medpharm.co.za/journals/sapj/,home,False
